PERSON_ID,PUBLICATION_ID,PUBLISHED_NAME
17092,33633794,Varinder K Aggarwal
77,39661958,M. .. . P. .. Allen
34498,41645893,Caroline Relton
68303,92938109,Xiaochun Zhang
14492,2326660,M Thoresen
17859,2382773,SR Hallett
11755,2383611,AJ Doherty
12604,2407849,JM Blazeby
22324,2430640,I Manners
24758,2430640,H Wang
10087,2450101,CB Allen
1606,2463187,JR Kerridge
11419,2502783,CA Muessig
1955,2532781,JP McGeehan
9621,2535367,DJ Gunnell
10783,2564426,G Davey Smith
11314,2589207,AB Millar
14380,2594827,G McLennan
1503,2666028,DE Jane
11519,2700838,DS Cowan
28170,2745760,W Drury
15739,2762948,DO Bates
16976,2775100,SMD Armour
31164,2777809,HE Jones
7682,2794331,SN Brown
25989,2836767,FJ Romero Salvado
28216,2837787,G Allegri
27406,2854589,AM Marriott
21391,2892985,J Wishart
22936,2917410,David S. Leslie
10783,2921024,G Davey Smith
28241,2921024,M U B St. Pourcain
16500,2983504,M. E. Homer
17695,4465572,Sean A Rands
24540,7012033,J. Zilhao
9012,7019264,David J Nutt
34428,8248696,Katharine V Cashman
26210,8288395,B. Buse
45263,8915754,Harry E Coules
49161,9912461,Lyndsay M-L Coo
30970,9923212,George Mylonakis
37106,15124864,Simon  Shaw-Miller
7106,17103330,M. J. Day
51862,22055929,Patricia Neville
35348,33878855,M Z Othman
11532,34033022,Jason L Johnson
19637,34195078,Paul D. Wilcox
12561,34195078,Bruce W. Drinkwater
56085,37579937,Helen Fulton
27834,39384827,David J. Ewins
28568,39384827,Dario Di Maio
29707,40048251,Peter Hopcroft
60046,53179289,Balint L Horvath
16273,53584699,Margaret May
9668,55676973,Richard Evershed
9012,59996954,David J Nutt
24441,70686769,Sarah Purdy
7481,2340111,JL Donovan
2734,2367657,JW Steeds
17397,2441574,TA Unwin
23603,2459174,AG Richards
21291,2465180,LB Nicholson
13222,2479101,S Yu
1172,2515412,TJ Gruffydd-Jones
30367,2520049,DR Gibbins
16886,2529181,C. E. Truman
18990,2530207,SA Neild
34203,2563745,D. C. Barrett
17859,2659286,SR Hallett
29544,2659286,PW Harper
18454,2664620,AE Pickering
29297,2705101,SD Simpson
9498,2736683,LP Hunt
9092,2736683,DS Jessop
16963,2752590,HR Whay
13442,2784359,S Hollinghurst
23859,2816078,JK Murray
11728,2826759,L Ni
16012,2838376,MA Saleem
19780,2923319,Kate Tilling
15490,2954545,AM Beattie
16336,4484215,N. H. Brook
36886,5146337,Katharine R. Hendry
29728,6333415,D. Siassakos
23953,6987063,Fabrizio Scarpa
34675,7020650,Thorsten Wagener
17447,7048711,Richard L. Wingad
36883,8197595,Georgios Zervas
36681,8344030,Dimitra Simeonidou
7106,8703129,M. J. Day
23953,8733658,Fabrizio Scarpa
33148,9074186,Mark C. Eisler
19237,9074186,Nick P Crabb
23877,9260109,Russell Jago
35630,9881029,Andrew K Wills
35126,24450338,G. Czel
4114,24450338,M. R. Wisnom
52344,32199400,DE Calderon
53401,34749793,F. Pappenberger
5118,35590092,Michael J. Benton
15848,43507080,Jonathan A C Sterne
62542,61094145,Tom A. Williams
61308,64319212,Paul Willis
16715,2308297,D Lawlor
1323,2339200,VM Hewitt
14736,2373462,Philip A J Syrpis
7125,2379652,F Cervantes
32137,2391182,AM Allen
14354,2408789,AM Toye
2885,2462416,SM Trahar
24396,2469808,Nello Cristianini
17707,2471620,NR Franks
19995,2481692,P Michelakis
8104,2522494,ML Yallop
9649,2525894,AI Houston
12091,2541424,IJ Craddock
12089,2593414,PJ Cullen
32419,2602915,K Goda
11184,2612893,CR Helps
18429,2681656,Pradhan Dhiraj
12034,2719075,AC Newby
33419,2727408,RM Pearson
22238,2746662,KF Cater
30645,2759404,SG Khan
19943,2775868,E Dermott
17536,2800287,RD Pancost
23211,2813712,G Heldt
29096,2815012,J.E Freer
21508,2849817,AM Haase
21567,2902690,G Gangoli
23103,2902922,AJ Patil
11338,2963375,M. Birkinshaw
7452,2978202,JA Squires
31338,4026099,M. J. Uren
27532,6878036,Debbie L Watson
1503,6977432,David E Jane
8172,6985780,Michelle M C Cini
26262,6985780,Nieves Perez-Solorzano Borragan
33848,7127871,Risto A Kauppinen
2760,7162207,C. R. Stokes
25920,7209962,Kara van Aelst
32335,8446599,Micol Marchetti
45247,9165982,Julian P T Higgins
8804,10580467,Susan M Ring
16465,13937699,David Punter
24441,14492070,Sarah Purdy
12674,16965152,Yoav Ben-Shlomo
36469,27315823,Erik Lenguerrand
46304,44170807,Sophie E Adamantos
66307,84983486,John Coggon
7724,2295545,JD Wood
15774,2382378,KR Fox
17536,2399235,RD Pancost
8925,2404576,PD Bates
18697,2413490,D Robert
24239,2429422,S Ayres
9824,2463967,GC Allen
16773,2465295,AD Dick
9112,2483917,AR Nix
8882,2505161,G Angelini
29093,2569934,AR Thomson
8278,2623024,N. A J Lieven
12863,2685828,Calway Andrew
24969,2696048,MW Jones
32019,2711742,SJ Sebire
11679,2764857,DC Wraith
13654,2787575,EL MacDonald
11105,2802729,Daniella Acker
7520,2805895,TG Knowles
7682,2815702,SN Brown
7452,2978256,JA Squires
14113,2984308,PJ Bingley
17062,3017402,MJ Cryan
20934,8303220,Jens G Eggers
17488,8460681,Carl P. Dettmann
26801,8536058,Paul Verkade
24221,8692423,R Gilbert
23953,8733698,Fabrizio Scarpa
21691,9717557,Jason C J Webb
24949,9810455,Sarah R Shannon
17811,11927126,Phil Mellor
20754,11927126,Rafal Wrobel
14677,12477561,Tariq Modood
4633,16805495,Christopher D I Bertram
36681,17045530,Dimitra Simeonidou
1909,19543110,Bridget M Lumb
51885,19703495,Martin J How
28928,20701882,Maturos Malaisree
22324,32363783,Ian Manners
12674,32399166,Y. Ben-Shlomo
17092,35673283,Varinder K. Aggarwal
12258,35930482,Kevin Potter
26358,45303684,Catherine O'Rawe
50525,47929635,S. Friedemann
60306,48327223,Leah Tether
14227,62798021,M. Kuball
27964,92456793,Alexander Gorodnik (Gorodnyk)
25721,94833607,Isaac Vikram Chenchiah
14284,2335951,M Di Bernardo
12561,2366325,B. W. Drinkwater
8804,2450704,SM Ring
14677,2469065,T Modood
7503,2568273,JR Sandy
1955,2572090,JP McGeehan
16902,2592929,PJ Booth
11809,2624082,J Tredgold
26908,2630053,WJ Browne
6919,2633455,PW Barlow
19490,2693201,Steve G Burrow
23617,2707907,CMJ Charlton
28319,2743210,NJ Timpson
11028,2764268,BC Reeves
25924,2823900,JE Wright
17004,2823973,C Metcalfe
8346,2878265,M Bailey
20999,2894331,LA White
885,2901834,DV Evans
20514,2939540,H-X Peng
13209,4468254,Craig P. Butts
14998,4478597,Wendy L McArdle
25582,7148605,Alastair Wilkins
36883,8197630,Georgios Zervas
23138,8242378,Carol J Joinson
17545,8263458,Melanie J E Chalder
22802,8263458,Katrina M Turner
28319,8294952,Nicholas J. Timpson
24234,8543866,Jimson Mathew
21608,8772273,Samir Okasha
37106,9028417,Simon T Shaw-Miller
3037,9175853,Philip D Welch
22802,9351967,Katrina M Turner
26328,9401356,Tom R Gaunt
16511,9434486,Jeremy P Horwood
34974,9641905,Thilo Gross
25038,9819034,Stephan Lewandowsky
13425,16544669,Elizabeth C Crowne
48991,17089832,Andrew Turner
32073,22577631,Juliet Biggs
19195,24606017,Yvonne K Sherratt
30830,32463601,Timothy D. J. Knowles
30001,34211868,Philippa Davies
11852,34211868,Theresa Hm Moore
57943,34450700,Nicolas Wu
23138,54462992,C Joinson
64547,77202008,R. Myhill
29664,94735485,Sandra Dowling
7481,2363954,JL Donovan
7682,2365020,SN Brown
27834,2448956,D Ewins
14208,2455809,RA Bickers
6968,2468132,RI Richardson
12608,2474573,GLA Barker
21470,2515449,NJ Rooney
34833,2540546,J Gwyther
17004,2573207,C Metcalfe
10783,2662706,George Davey Smith
28241,2662706,Beate Glaser
16324,2704291,NJ Scolding
29089,2713960,R.G Pettigrew
16889,2771526,SC Satchell
32979,2785133,MP Ellison
34464,2824639,JP Verdon
16889,2838400,SC Satchell
27901,2847339,AC Gregory
17536,2893499,RD Pancost
13268,2902452,Ann Singleton
33698,2929657,S Gerhand
2702,2934440,R Smith
12043,2951192,C Jarrold
13973,7034587,Alistair J K Williams
33848,7127743,Risto A Kauppinen
31602,7153380,David A Hayes
12798,8259221,Patrick S Godfrey
13931,8378553,Anthony J Ireland
16525,8583143,Sian Noble
5208,8710619,Eamonn P Kelly
16024,8721667,David W F Abbott
47526,8943553,Rafael Rosolem
46327,9543608,So-Youn Shin
34598,9707255,Tolga N. V. Karsili
94,9707610,Michael N. R. Ashfold
48061,9829514,Laura Jansen
17859,12367993,Stephen R Hallett
27227,32383352,Peter Vickerman
16308,32517405,D. E. Shallcross
26886,34265741,Trevor D. Wooley
4958,48025061,R. Steve J Sparks
35619,54269401,Jonathan E. Cooper
52330,67662207,S. Nu\00F1ez-Sanchez
61283,71163472,Claire Heffernan
17859,80582534,Stephen Hallett
19289,2347181,HR Pemberton
419,2360671,TF Carver
16008,2377252,AM Bailey
10783,2414718,G Davey Smith
12126,2571669,EL Turner
34063,2636248,JR Pugh
24175,2647234,JM Masson
25745,2699757,JL O'Brien
8346,2722415,M Bailey
23952,2741468,NA Maskell
29925,2771090,KH Thomas
19635,2777465,MC Smith
32093,2787098,CW Preist
27023,2788568,E.J. Hendy
17376,2810405,NE Hussey
47807,2815141,Ida E K Westerberg
26300,2830700,Marco Adinolfi
16844,2858368,Patrick G. Kehoe
19517,2879735,PH Clarke
17665,2954121,CP Benton
26325,2979200,Ken Oliphant
20127,2985953,RJ Davies
32088,7264389,Elanor C. Hinton
23945,8776128,Suzanne M Ingle
15774,9120013,Kenneth R. Fox
24402,9509270,Luisa Zuccolo
8156,9674215,Jules C Hancox
11368,9674215,Russell J Cox
27210,9720487,Gregory J L Tourte
9181,9802167,Simon Price
31361,9830496,S. S. Rahatekar
23041,9926022,Stuart J Prior
53173,15571142,Frank De Vocht
10441,16984520,P. E. J. Flewitt
27034,33642150,Andrea D Finney
17522,33889347,Rita E M Langer
53401,34750364,F. Pappenberger
53401,34751134,Florian Pappenberger
11696,34886931,D. P. Jones
55602,37577856,Justin Dillon
36791,49005011,Davide Pisani
13331,2419446,GD Foster
9844,2435718,PJ Heard
10783,2458563,George Davey Smith
6968,2467805,RI Richardson
15408,2599291,AKJ Wyatt
15113,2622181,N Momigliano
34063,2636587,JR Pugh
23177,2703067,MD Brown
10710,2761484,JC Murrell
31440,2773542,MS Gulliver
28715,2776358,Z Deans
7414,2796125,ABM Raj
15164,2796207,M.E Viney
11532,2821624,Jason L Johnson
34464,2851117,JP Verdon
10327,2853310,RA Brooker
32401,2862761,SH Mahony
31034,2863282,Richard W Morris
14677,2869523,T Modood
24687,2874312,K Shallcross
19637,2877095,PD Wilcox
3126,2887806,CL Willis
35032,2888665,CC Ioannou
9361,3006989,AR Champneys
23698,6983904,Stuart Presnell
7503,8378702,Jonathan R Sandy
8346,8430419,Mick Bailey
9742,9100000,Colin M Dayan
27834,9183005,D. J. Ewins
29468,9720742,Josephine C Adams
25291,9768354,Anthony J. Croxford
11155,9922717,Kate J Heesom
47743,12012957,Andreas J Hartmann
2175,16968349,Derek C Offord
44572,18658524,Hannah R Elliott
17697,32182077,Stephen Bann
13442,33622811,Sandra Hollinghurst
48081,35768669,Penny Bickle
20771,39658978,Andrew R L Medford
29655,64547651,Theo Tryfonas
66544,79655998,Rosalyn J Moran
27181,2344602,G Herrmann
8882,2371839,G Angelini
16891,2371839,R Ascione
17707,2394868,NR Franks
27907,2472074,MJ Genner
10087,2536387,CB Allen
9981,2539095,K Gaston
14723,2625138,PM Weaver
20995,2653850,ME Barbour
10461,2702009,DN Woolfson
23628,2706805,GE Fornes
21516,2724807,PJ Lucas
5354,2747800,E Herring
11184,2796498,CR Helps
15448,2880835,M Izuhara
7481,2944831,JL Donovan
22622,5135876,Ian N M Day
14492,7018500,Marianne Thoresen
14705,8744127,Peter J Rogers
28319,9560869,Nicholas J Timpson
36755,14686066,Reza Nejabati
94,17095491,Michael N. R. Ashfold
48946,32651192,Chris M. Snider
66362,94492055,Alice Elliot
67163,97549511,D.M. Mitchell
11859,2400206,JC Ingram
24175,2403099,JM Masson
28641,2418913,G Feder
21391,2458062,JM Wishart
6028,2469569,LC Brown
11519,2480222,D.S Cowan
20992,2515489,JWS Bradshaw
31863,2611049,MA Beaumont
5102,2621350,H McVea
14133,2699440,HF Jenkinson
16715,2700667,D Lawlor
17376,2809832,NE Hussey
9094,2849503,GL Quarini
23921,2853395,S Eagle
5495,2876437,R.B Sessions
3126,2893333,CL Willis
16290,2896912,MJ Hurcombe
26556,2905159,TJ Curry
1170,2924754,PA Grout
17552,2933222,E Ibraim
12043,2950869,C Jarrold
23471,2967025,SC Baos
32293,2967025,W Underwood
6851,7222151,Colin G Steward
35921,7264842,Conor J Houghton
28568,8221979,D. Di Maio
49504,8290133,John P Kemp
16715,8290296,Debbie A Lawlor
26544,8298766,Andrew R Booker
34075,8585490,Joseph Amankwah-Amoah
37106,9028549,Simon T Shaw-Miller
16471,9434082,Rob C Andrews
5116,9659108,Greg P Heath
30615,9846583,Katherine M. E. Turner
49362,13941963,A. Marcos
7503,20898441,J R Sandy
34498,21893786,Caroline L. Relton
53173,32191241,F. de Vocht
11852,32481228,Theresa Hm Moore
34819,33911744,Jessica  Smyth
16308,35526094,Dudley E Shallcross
55602,37577904,Justin Dillon
33815,45303431,Luke Kreczko
33724,63395249,Guillaume Chanoit
24627,72266562,Stanley Zammit
36642,92454381,Rhiannon Daniels
29798,2344891,M-J Brion
29663,2407615,GMA Feldmann
19490,2428017,SG Burrow
22492,2436346,EA Holcombe
14798,2488330,A Whitelaw
10451,2502958,ID Learmonth
15225,2517527,L.P Tikly
15063,2536618,JC Schumacher
1191,2539075,AP Halestrap
24638,2622931,SM Jones
14493,2623841,ES Paul
19827,2653335,RM Flecker
19635,2654849,MC Smith
13131,2726834,John A A Macleod
14492,2780977,M Thoresen
8995,2786879,SL Lightman
26597,2906248,N.A Jackson
8883,2906248,T.J Peters
21516,2946502,PJ Lucas
22878,2953059,MR Munafo
1955,3019286,JP McGeehan
35630,4464607,A K Wills
29728,6333402,D. Siassakos
27034,6891684,Andrea D Finney
19225,6977354,Colin D Steer
16647,7129609,Steven J Harper
94,8442973,Michael N. R. Ashfold
1090,9024202,Jean Golding (nee Fedrick)
10783,9539483,George Davey Smith
47624,9622197,F. Pianosi
16963,12741955,H. R. Whay
12498,15220099,Rona Campbell
31602,17019065,David A Hayes
9842,17065558,Fiona Whitaker
13493,22906353,Ron Johnston
13493,22906632,Ron Johnston
22409,32345359,Jonathan P. Reid
54025,32765598,James W Hawkey
23530,33611638,Alin M Achim
55695,34000887,Alexander G. Liu
17536,35787024,Richard D. Pancost
77,39661896,Michael P. Allen
57326,46563341,Jonathan Clayden
53207,83333789,D. Sahin
14493,91131315,Elizabeth S. Paul
10441,2349168,PEJ Flewitt
15698,2468706,JN Harvey
21789,2478149,DJ Lunt
5495,2568480,R Sessions
23882,2575390,TB Scott
15164,2582426,ME Viney
16715,2582600,D Lawlor
12258,2655056,KD Potter
14193,2672155,D Han
14393,2683198,Peter Flach
10783,2758443,George Davey Smith
31420,2758443,Corrie Macdonald-Wallis
17707,2794473,NR Franks
15164,2796019,ME Viney
25749,2853855,J.R Bridle
33419,2865646,R M Pearson
18829,2870948,AJ Smith
35611,2896596,A Johansson
32645,2975208,R Theunissen
21611,2979723,NM Coghill
12759,4023300,David J Turk
21711,5160633,Martijn Stam
33369,7081855,J E Stokes
16963,7082194,H R Whay
24143,7239236,Robin B. Bedford
32022,8178399,Mark A Trigg
28147,8178399,Guy J Schumann
24143,8284219,Robin B. Bedford
8137,9036672,Neil A Williams
47807,9098210,Ida Westerberg
29402,9618676,Wenfei Winnie Wang
23900,9618676,Wendy  Larner
24101,10848267,Frank Windmeijer
17004,10848267,Chris Metcalfe
18133,15840921,Angela A Piccini
16410,26816220,Siobhan Mullan
16511,28808553,Jeremy Horwood
33231,31698287,Kevin P Collins
1881,34170945,S Hewlett
17201,34282717,Anthony P. Davis
25524,34722231,Stuart W. Prescott
4429,2413246,G Jones
10675,2452159,RK Etherington
12608,2471323,G.L.A Barker
18083,2517700,H Goldstein
10441,2521808,P. E J Flewitt
12333,2527422,Claire S. Grierson
22695,2559538,G Yu
21758,2569449,L Wye
9824,2575341,GC Allen
5118,2654297,MJ Benton
13222,2693884,S Yu
23808,2710677,B Su
26330,2756244,Santiago Rodriguez
23895,2757246,J M Kendall
15113,2820813,N Momigliano
34730,2884525,ECJ Hart
18136,2894409,RE Deakin Crick
17461,2905520,KJ Bradley
14705,2957414,PJ Rogers
9361,2983319,AR Champneys
16272,2984351,Kevin Deere
10328,4598606,A. J. Orr-Ewing
17251,6981045,Anthony E Ades
31854,7086109,Jo R Rose
19394,7202809,M. R. Dennis
10783,8288813,George Davey Smith
16272,8629971,Kevin C Deere
21432,8730925,Ian S. Penton-Voak
11156,8750332,Graham L Collingridge
5100,8955139,Sally-Ann Kitts
15848,9119792,Jonathan A C Sterne
23819,9615329,Athimalaipet V Ramanan
25508,9628708,Simon M Collin
12072,9631018,Alastair W Poole
16216,9771457,Richard M Martin
49149,13721447,S J Langley-Hobbs
17285,15753129,S J Mundell
23099,34227878,JM Brunstrom
14705,34227878,PJ Rogers
57943,34449900,Nicolas Wu
54002,34838297,Maarten P Koeners
57326,46005595,Jonathan Clayden
66529,82115534,Valeska P Ting
14493,91131398,E. S. Paul
15398,2483825,RS Heyderman
8137,2483825,NA Williams
1682,2582094,CM Lazarus
11314,2588573,AB Millar
28312,2612292,KC Kemp
24691,2617662,SB Jones
12713,2653977,JA Lane
16991,2682053,Nigel Smart
19903,2694158,CL Villiers
9255,2702067,AJ Crewe
21926,2794422,AB Sendova-Franks
26378,2808656,P. M. Taylor
17427,2815657,N Langer
25354,2818407,S Hossain
9141,2843477,Gavin I Welsh
10013,2874239,JMP Holly
26975,2919986,VB Tadic
29984,2944083,Celia K Wells
12043,2951236,C Jarrold
5791,2974500,KR Hallam
13209,4468328,Craig P. Butts
1631,4823491,John Kirwan
36913,8174806,Angeliki Papadaki
2421,8185976,K W Ranatunga
33556,8204828,Shu-Sen Chang
15603,8325761,Jon Heron
11155,9100271,Kate J Heesom
50049,9386602,Haeran Cho
44961,9390426,Bert Wouters
18608,9625290,Frederick R Manby
23409,9625290,Marc W van der Kamp
19539,12655407,Nicola Hellin
14870,16275436,Isabel Wilson
14565,16977252,Adrian J. Mulholland
14605,21548298,Chris Salisbury
17092,32441641,Varinder K. Aggarwal
31680,33642055,Sara V Davies
55602,37577060,Justin Dillon
20771,40325554,Andrew R L Medford
8883,59996132,Tim J. Peters
24627,72266492,Stanley Zammit
24429,2367801,Paolo Madeddu
11368,2399832,RJ Cox
5118,2450223,MJ Benton
14208,2485569,RA Bickers
17397,2485698,TA Unwin
14453,2502426,CA Rogers
34833,2540492,J Gwyther
9681,2545339,S Brookes
28147,2637446,GJ-P Schumann
32536,2683034,Emma L Tonkin
15496,2731174,JM Rossiter
12034,2735338,AC Newby
13657,2735338,GB Sala-Newby
15774,2761042,KR Fox
238,2773938,DI Blockley
15105,2779468,E Lloyd
24441,2782364,S Purdy
19240,2783375,A Doufexi
27442,2816765,LFM Horsten
105,2817639,WJ Armitage
4429,2834012,G Jones
9828,2846282,CP Case
15739,2885874,DO Bates
27963,2902828,V Slastikov
16844,2969973,Patrick G. Kehoe
9053,2972107,JEL Corry
22936,4469239,David S Leslie
25100,5127869,Raquel Granell
14997,7200934,Ashley Blom
5495,7208990,Richard B Sessions
30204,8253641,Martin Ruecklin
25745,8293575,Jeremy L. O'Brien
35063,8687244,Xibo Yuan
27621,8737242,Loren M Picco
28319,9022447,Nicholas J Timpson
7795,9079959,Helen F Heath
16471,9489385,Rob C Andrews
19394,9615584,Mark R. Dennis
29803,9772091,Abigail Fraser
49224,9876332,Jon X. Eguia
49602,17824774,Stephan Heblich
10783,22231293,George Davey Smith
24101,28319196,Frank Windmeijer
17552,28967810,E. Ibraim
28275,78947543,S. Bhattacharya
53207,83333025,D. Sahin
36435,89665151,Balint Toth
8482,2372482,DA Richards
19951,2372482,JS Singarayer
1090,2406221,J Golding
9824,2441974,GC Allen
17041,2463371,IR Dale
29707,2474270,PO Hopcroft
16751,2498298,ME Phillips
32811,2516102,F Fornetti
11482,2544666,Jon D Blundy
16931,2566597,J-DC Dewsbury
24657,2719336,A Skordas
16467,2723854,D Patsios
30550,2794656,K. P. Arkill
21299,2814016,JAP Norman
31767,2814016,O Oddbjornsson
33724,2831670,GPA Chanoit
2823,2845608,JM Tavar\00E9
24243,2862401,James Wookey
11959,2895036,M van den Berg
9012,2932851,DJ Nutt
34957,2971255,X Wang
25836,2982633,S.M Ellwood
18804,2984288,A Finn
28948,3018990,M Yearworth
36822,5835950,V. Celorrio
21108,7011474,Philip C. J. Donoghue
2392,7048438,Paul G. Pringle
9309,7194261,Julian Rivers
19394,7203295,Mark R. Dennis
21419,8526754,Sarah L Childs
29707,8583392,Peter O Hopcroft
17811,8617146,Phil Mellor
2823,8932474,Jeremy M Tavare
12089,8932474,Peter J Cullen
37106,9048346,Simon T Shaw-Miller
22263,9712339,John A. Cunningham
25038,9818338,Stephan Lewandowsky
23100,12456862,Tom Sperlinger
18338,13361378,Matt S Dietz
103,16985427,Roger W. Alder
25818,20697480,A. P. Huxor
15774,20899255,Kenneth R Fox
16715,32547575,Debbie A. Lawlor
34215,33619069,Cassie Newland
14723,34183643,Paul M. Weaver
33781,35583404,R K Selwyn
55602,38252017,Justin Dillon
22840,59214183,Neil Barua
59268,62097007,T Norris
35064,65037999,Chris Warren-Smith
12034,2378951,AC Newby
10087,2399478,CB Allen
28275,2401733,S Bhattacharya
5195,2526485,GG Raymond
9615,2539777,C Pantazis
8881,2549967,H.P Woodfield
25725,2612657,CR Melhuish
20995,2617567,ME Barbour
4515,2628561,M.D Evans
1466,2667547,RE Hutton
23255,2681401,Walterio Mayol-Cuevas
19976,2709463,A Waylen
30819,2733274,W Atkinson
19771,2762589,AT Theobald
15390,2792371,MA Majid
34835,2796685,EN Barker
15402,2821838,DJ Wagg
21010,2839617,TA Cogan
16012,2843819,MA Saleem
14248,2851026,JAC Ladyman
27078,2868479,JR Brockman
14997,2946394,AW Blom
22878,2953992,MR Munafo
19637,2974954,PD Wilcox
23953,2978840,FL Scarpa
36684,7024075,K K Reyher
7106,7162064,M. J. Day
17662,7169084,NE Scott-Samuel
37035,8229743,Merle M Patchett
9141,8539373,Gavin I Welsh
13282,9166256,Michael T Mendl
64623,9287303,Mike P C Taverne
19289,9323608,Hugh Pemberton
30819,9562367,Will Atkinson
20195,9842373,P. Horner
17251,9842373,A. Ades
19484,9880334,Guobing Lu
12258,12368022,K. Potter
5499,13943338,Geoffrey S Hilton
54452,32670374,Hugo van Oostrom
4515,32673075,Malcolm D Evans
58038,34755261,Andrew Morden
890,45852661,R. Evans
23153,53773871,Penny Whiting
30106,91132865,Debra Long
22805,2341228,RS Trask
19240,2380070,A Doufexi
11800,2441356,JPH Charmant
4217,2494565,DF Kennedy
23900,2532325,WJ Larner
27538,2584530,S Dias
21419,2641276,SL Childs
29089,2713982,R.G Pettigrew
14723,2724434,PM Weaver
25725,2730974,CR Melhuish
15225,2770564,LP Tikly
12034,2781696,AC Newby
20601,2794734,P Statham
11077,2812945,S Phillipps
11092,2815336,CA Weeks
30645,2816605,SG Khan
7795,2830810,Helen F Heath
30885,2876245,RA Reynolds
14014,2899058,J Marklof
19256,2924471,E Fahmy
28641,2937018,G Feder
22878,2971072,Marcus R. Munafo
14085,2976414,SC Burgess
8083,2982303,A. L. Gaitonde
30866,5148737,Edgar Buhl
13533,7016482,Zhongshu Song
14085,8259534,Stuart C Burgess
9272,8340882,Pete S Blair
34584,8761717,M. Gradhand
5116,9085460,Greg P Heath
26134,9299343,Caroline M Taylor
12674,9844869,Yoav Ben-Shlomo
46745,13628578,Diego Acosta Arcarazo
58963,35680285,He Sun
57701,35946825,Gemma Moss
55602,37576746,Justin Dillon
16844,38819612,Patrick Kehoe
55341,43771663,Bryan R. Bzdek
27588,62599009,A Sayers
36142,62701341,Sunil Rana
65364,71667486,Oussama Metatla
65122,82217548,Scott Paterson
7724,2359136,JD Wood
21329,2364297,LR Clare
28265,2463884,X Liu
12034,2480709,AC Newby
16443,2490123,C Wells
15063,2536695,JC Schumacher
16055,2559973,F Hyland
18136,2566092,RE Deakin Crick
8881,2567129,HP Woodfield
25435,2599782,MJ Toscano
9844,2636803,PJ Heard
10087,2640135,CB Allen
17397,2733802,TA Unwin
24601,2786154,PM King
18346,2809461,J McLellan
9309,2866784,Julian Rivers
5116,2907882,G.P Heath
29999,2914010,LD Howe
14723,2940645,PM Weaver
16773,2967724,AD Dick
30625,2981781,L Paternoster
14539,4934878,Andy R Ness
12498,7002734,Rona M Campbell
29844,7081903,Richard M A Parker
23808,7137765,Bo Su
17707,8191597,Nigel R. Franks
36755,8196796,Reza Nejabati
36883,8202904,Georgios S. Zervas
30831,8458095,Alyson L Huntley
18133,8516600,Angela A Piccini
24892,8522527,David A Cottrell
47526,8943593,Rafael Rosolem
28227,9131614,Robin Marlow
10350,9852472,Marianne Hester
14227,10581685,Martin Kuball
31338,10581685,Michael J. Uren
1090,12366038,Jean Golding (nee Fedrick)
16715,16981082,Debbie A. Lawlor
9443,32327895,Steven G Burston
53401,34751524,Florian Pappenberger
94,51699782,Michael N.R. Ashfold
24627,72162878,Stanley Zammit
3551,2394627,M Green
23946,2455102,M Szemes
4429,2474005,G Jones
28463,2485515,H Christensen
16883,2494783,S.J Hiscock
25749,2494783,J.R Bridle
9109,2520629,MH Lowenberg
18545,2569673,JP Burnside
13126,2579591,Glynn Harrison
1090,2624753,J Golding
25724,2625525,BCW Stephens
8156,2643782,JC Hancox
1503,2665966,DE Jane
32953,2787277,Samantha L Southern
24243,2788758,J Wookey
27448,2794105,N Fineman
5005,2812106,IP Wei
28038,2829488,AJ Young
2822,2850949,JF Tarlton
29399,2850949,F Booth
25435,2850949,MJ Toscano
20197,2892975,FNC Spicer
24526,2977095,Costanza Emanueli
26330,2977976,Santi Rodriguez
23953,2978805,F. Scarpa
34192,4809718,J. P. Belnoue
17447,6906393,Richard L. Wingad
22247,6906393,Duncan F. Wass
21912,7006011,Natalie Fey
28948,7013461,Mike Yearworth
18083,7082842,Harvey Goldstein
32391,7115098,Lance E Lanyon
31509,8230681,Lucy Rogers
31164,8410816,Hayley Jones
13547,8711319,Aidan M Dodson
22021,9588851,Michael J. Walter
83,13360563,Michael A Adams
5831,14476253,John Crosby
13533,14476253,Zhongshu Song
49486,15571220,Kimberly J Hannam
5568,24451309,Jonathan V Beaverstock
52886,30888208,Sabi Redwood
53205,32297697,Hazel A. Sparkes
31733,32539498,Kevin A. Wilkinson
57005,34189723,Clare E French
77,39661932,Michael P. Allen
16827,55770691,Edward Hornibrook
16844,64841101,Patrick Kehoe
14605,2364345,C Salisbury
21386,2376896,TP Edmunds
16090,2406415,AJP Tometzki
1261,2506127,S Harris
23953,2546530,FL Scarpa
17004,2547100,C Metcalfe
23064,2572727,IOC De salis
1719,2598234,RA Levitas
27299,2625975,CE Costelloe
23808,2717611,B Su
9498,2731458,LP Hunt
20771,2741418,ARL Medford
1302,2779647,PM Headley
32357,2790100,NA Teanby
11845,2838681,PW Mathieson
17665,2862304,CP Benton
7483,2895589,R Greenwood
12674,2924228,Y Ben-Shlomo
19820,2924228,NJ Welton
27792,2936778,JC Neal
28641,2937060,G Feder
22878,2954767,MR Munafo
7481,2967708,JL Donovan
31048,2971606,FM Monteiro
11368,4461898,Russell J Cox
24540,7012381,Joao Zilhao
19394,7203260,Mark R. Dennis
22203,8758661,Andrew D Mumford
